#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
7.499999999999936,-223035.27734375,20039.84375,2125.431395503311,0
15.00000000000019,-218249.427734375,14964.685546875,1587.1587065224876,8.46e+03
22.500000000000473,-219392.0966796875,15748.0146484375,1670.2388086551375,8.26e+03
30.000000000000757,-219729.2529296875,15705.9375,1665.776094602174,8.19e+03
37.50000000000104,-219185.27880859375,14843.6875,1574.3256200557978,8.1e+03
45.00000000000132,-220622.275390625,15947.810546875,1691.429217149807,8.08e+03
52.500000000001606,-220915.11279296875,15930.587890625,1689.6025774432119,8.06e+03
60.00000000000189,-220378.58251953125,15138.076171875,1605.5485643805832,7.95e+03
67.50000000000217,-221017.970703125,15442.2939453125,1637.8139859477635,7.78e+03
75.00000000000246,-221326.83251953125,15537.5986328125,1647.9220275811285,7.5e+03
82.50000000000274,-220755.2314453125,14703.353515625,1559.4417586860357,7.49e+03
90.00000000000303,-222001.75927734375,15657.5146484375,1660.6403535128386,7.45e+03
97.50000000000331,-221586.02880859375,14855.69921875,1575.599586283464,7.4e+03
105.0000000000036,-222176.0185546875,15224.150390625,1614.6776199339563,7.33e+03
112.50000000000388,-222033.33349609375,14732.08203125,1562.4887130344487,7.26e+03
120.00000000000416,-222297.224609375,14723.25390625,1561.5523996443592,7.19e+03
127.50000000000445,-222172.1328125,14316.2275390625,1518.3830700622375,7.13e+03
134.9999999999981,-223229.38037109375,15109.3828125,1602.5053387138119,7.08e+03
142.49999999999127,-222383.7275390625,13904.619140625,1474.7277689727816,7.04e+03
149.99999999998445,-223251.966796875,14504.4560546875,1538.3466387222159,6.97e+03
157.49999999997763,-223290.11865234375,14302.326171875,1516.9086871963164,6.94e+03
164.9999999999708,-223621.400390625,14352.134765625,1522.1914004870387,6.9e+03
172.499999999964,-223755.9326171875,14188.21484375,1504.8060080334883,6.88e+03
179.99999999995717,-224134.10009765625,14243.1328125,1510.6306230561738,6.86e+03
187.49999999995035,-224010.79296875,13926.88671875,1477.0894744949965,6.85e+03
194.99999999994353,-224305.30517578125,14001.0224609375,1484.9523319074578,6.84e+03
202.4999999999367,-224556.93505859375,13958.00390625,1480.389772046082,6.82e+03
209.99999999992988,-224658.69921875,13772.052734375,1460.6677390969103,6.81e+03
217.49999999992306,-225338.1484375,14149.869140625,1500.739052107022,6.81e+03
224.99999999991624,-225149.4580078125,13658.82421875,1448.6586912730909,6.75e+03
232.49999999990942,-224999.1083984375,13226.2646484375,1402.7813030740135,6.76e+03
239.9999999999026,-225712.7568359375,13758.4501953125,1459.2250500249459,6.78e+03
247.49999999989578,-225604.15673828125,13354.7763671875,1416.41129166718,6.8e+03
254.99999999988896,-226208.0634765625,13657.0625,1448.4718428930335,6.81e+03
262.49999999988216,-225837.099609375,13080.623046875,1387.334514350807,6.83e+03
269.99999999987534,-226092.76953125,13098.4775390625,1389.2281667524671,6.84e+03
277.4999999998685,-226328.8046875,13164.5869140625,1396.2397454311733,6.86e+03
284.9999999998617,-226258.5869140625,12789.51171875,1356.4591660146432,6.88e+03
292.4999999998549,-226838.84228515625,13129.69140625,1392.538718178068,6.9e+03
299.99999999984806,-226862.212890625,12852.3701171875,1363.1259452159593,6.83e+03
307.49999999984124,-226610.65966796875,12372.376953125,1312.2177368859711,6.84e+03
314.9999999998344,-227491.0322265625,13004.0517578125,1379.2133421601507,6.86e+03
322.4999999998276,-227545.61328125,12886.857421875,1366.7836783322216,6.88e+03
329.9999999998208,-227591.8369140625,12667.1083984375,1343.4770358567653,6.89e+03
337.49999999981395,-227711.93505859375,12529.4228515625,1328.8740685040302,6.91e+03
344.99999999980713,-227489.166015625,12141.69140625,1287.7511636963984,6.93e+03
352.4999999998003,-228182.0029296875,12601.66015625,1336.535577107826,6.94e+03
359.9999999997935,-228267.2763671875,12487.248046875,1324.400997002061,6.96e+03
367.49999999978667,-228073.404296875,12063.8369140625,1279.493894625811,6.97e+03
374.99999999977985,-228274.42138671875,12023.03125,1275.166034558898,6.95e+03
382.499999999773,-228814.27978515625,12355.447265625,1310.4221695263923,6.96e+03
389.9999999997662,-228523.7958984375,11887.20703125,1260.7604801842058,6.98e+03
397.4999999997594,-228710.568359375,11859.1953125,1257.7895495114926,6.99e+03
404.99999999975256,-228720.19921875,11600.1455078125,1230.3146552582969,7e+03
412.49999999974574,-228733.5908203125,11367.849609375,1205.677287734625,7.01e+03
419.9999999997389,-228799.2021484375,11213.4990234375,1189.3068217091154,7.02e+03
427.4999999997321,-229084.578125,11272.4609375,1195.5603386951152,7.02e+03
434.9999999997253,-230076.57373046875,12071.177734375,1280.272464067548,7.03e+03
442.49999999971845,-229708.5634765625,11537.3046875,1223.6497403978021,7.03e+03
449.99999999971163,-229665.2490234375,11293.166015625,1197.7563250332432,7.02e+03
457.4999999997048,-229843.42724609375,11231.154296875,1191.1793449148045,7.02e+03
464.999999999698,-229861.810546875,11078.826171875,1175.0233816581972,7.02e+03
472.49999999969117,-230154.041015625,11202.833984375,1188.1756847032339,7.02e+03
479.99999999968435,-230122.3271484375,10971.1484375,1163.6030512358457,7.02e+03
487.4999999996775,-230501.74609375,11231.619140625,1191.2286463720702,7.02e+03
494.9999999996707,-230441.23974609375,10988.8720703125,1165.4828246558386,7.02e+03
502.4999999996639,-230797.01708984375,11176.7138671875,1185.4053778177556,7.02e+03
509.99999999965706,-230859.923828125,11086.21484375,1175.8070262499468,7.02e+03
517.4999999996503,-230708.2646484375,10704.05078125,1135.274599610114,7.02e+03
524.9999999996435,-230654.0380859375,10461.412109375,1109.5402746622785,7.01e+03
532.4999999996367,-231236.1240234375,10833.9794921875,1149.054874788349,7.01e+03
539.9999999996298,-230982.65966796875,10330.3603515625,1095.640888820481,7.01e+03
547.499999999623,-231716.431640625,10912.904296875,1157.425661500036,7.01e+03
554.9999999996162,-231593.8359375,10604.91796875,1124.7605459757367,7.01e+03
562.4999999996094,-231631.63232421875,10434.169921875,1106.6509606877278,7.02e+03
569.9999999996026,-231844.78955078125,10444.318359375,1107.7273067883705,7.02e+03
577.4999999995957,-232077.478515625,10508.8134765625,1114.567676835017,7.01e+03
584.9999999995889,-231630.34765625,9883.7294921875,1048.271095794213,7.01e+03
592.4999999995821,-231860.33984375,9960.34765625,1056.3972395603919,7.01e+03
599.9999999995753,-232025.044921875,9970.5625,1057.4806287263582,7e+03
607.4999999995684,-232258.81103515625,10107.423828125,1071.9961792094878,7e+03
614.9999999995616,-232106.6279296875,9817.34765625,1041.2306198327817,7e+03
622.4999999995548,-232638.3896484375,10220.3388671875,1083.9719796219995,6.98e+03
629.999999999548,-232829.6416015625,10217.2314453125,1083.6424055946475,6.98e+03
637.4999999995412,-232622.51220703125,9839.4755859375,1043.5775142029188,6.99e+03
644.9999999995343,-232573.564453125,9604.87109375,1018.6952965847589,6.99e+03
652.4999999995275,-232798.6552734375,9685.0986328125,1027.204251666178,6.98e+03
659.9999999995207,-232681.779296875,9369.7109375,993.754145081758,6.99e+03
667.4999999995139,-232750.89990234375,9258.9736328125,982.0093157820671,6.99e+03
674.999999999507,-233045.337890625,9403.8515625,997.3751092540513,6.98e+03
682.4999999995002,-233048.923828125,9271.287109375,983.31528652716,6.98e+03
689.9999999994934,-233208.7666015625,9251.07421875,981.1715017320189,6.98e+03
697.4999999994866,-233396.18359375,9288.849609375,985.1779701562938,6.98e+03
704.9999999994798,-233740.640625,9511.666015625,1008.8099401050101,6.98e+03
712.499999999473,-233274.4052734375,8851.4169921875,938.783745251846,6.98e+03
719.9999999994661,-233847.5205078125,9248.078125,980.8537351965329,6.98e+03
727.4999999994593,-233768.7548828125,9033.525390625,958.0982125826548,6.98e+03
734.9999999994525,-234204.587890625,9230.1533203125,978.9526254315888,6.98e+03
742.4999999994457,-233960.392578125,8885.935546875,942.4447927517901,6.98e+03
749.9999999994388,-233838.8955078125,8600.412109375,912.1620976477165,6.97e+03
757.499999999432,-234382.083984375,9057.7080078125,960.6630276798659,6.97e+03
764.9999999994252,-234280.99951171875,8751.078125,928.1417771222517,6.97e+03
772.4999999994184,-234246.4755859375,8553.1357421875,907.1479530097048,6.97e+03
779.9999999994116,-234532.83203125,8696.9130859375,922.3970180313979,6.97e+03
787.4999999994047,-234642.8623046875,8606.40625,912.7978378676689,6.98e+03
794.9999999993979,-235026.77587890625,8841.56640625,937.7389893706696,6.98e+03
802.4999999993911,-234607.13671875,8279.83984375,878.1621140955991,6.98e+03
809.9999999993843,-234963.82666015625,8509.001953125,902.4671110806873,6.98e+03
817.4999999993775,-234960.7392578125,8394.8134765625,890.3562495331449,6.98e+03
824.9999999993706,-235051.47119140625,8314.267578125,881.8135291679683,6.97e+03
832.4999999993638,-234914.28515625,8093.033203125,858.3493498931397,6.97e+03
839.999999999357,-235035.21435546875,8093.6162109375,858.411183863702,6.97e+03
847.4999999993502,-235015.6455078125,7909.1787109375,838.8496913741142,6.97e+03
854.9999999993433,-235493.62646484375,8216.189453125,871.4113359828493,6.97e+03
862.4999999993365,-235417.0712890625,8038.74853515625,852.5919029272544,6.97e+03
869.9999999993297,-235376.927734375,7884.7236328125,836.2559789941779,6.97e+03
877.4999999993229,-235772.466796875,8137.98388671875,863.1168318830876,6.97e+03
884.9999999993161,-235700.2109375,7914.69384765625,839.4346283066949,6.97e+03
892.4999999993092,-235646.1953125,7755.0185546875,822.4994223741651,6.98e+03
899.9999999993024,-235801.84765625,7763.35595703125,823.3836895830025,6.96e+03
907.4999999992956,-235903.86767578125,7767.349609375,823.807257460079,6.96e+03
914.9999999992888,-236178.27880859375,7876.0546875,835.3365482459672,6.96e+03
922.499999999282,-236116.005859375,7697.3935546875,816.3876988650495,6.96e+03
929.9999999992751,-236003.4853515625,7495.548828125,794.9799910902462,6.96e+03
937.4999999992683,-236206.08935546875,7640.23046875,810.3249660897296,6.96e+03
944.9999999992615,-236335.888671875,7657.40234375,812.1462199228419,6.96e+03
952.4999999992547,-236138.54248046875,7322.34716796875,776.6101748959762,6.96e+03
959.9999999992478,-236198.666015625,7292.09228515625,773.4013336196085,6.96e+03
967.499999999241,-236268.1962890625,7275.359375,771.6266365197756,6.96e+03
974.9999999992342,-236046.400390625,6966.404296875,738.8587751013424,6.95e+03
982.4999999992274,-236609.9599609375,7388.1826171875,783.5927009302221,6.95e+03
989.9999999992206,-236456.6279296875,7147.0205078125,758.0149806113485,6.94e+03
997.4999999992137,-236764.34228515625,7361.46875,780.7594207547908,6.94e+03
1004.9999999992069,-236552.724609375,7036.482421875,746.2912805076286,6.94e+03
1012.4999999992001,-236572.68701171875,6959.857421875,738.1644117200194,6.94e+03
1019.9999999991933,-236704.5380859375,7097.59619140625,752.7730238824627,6.94e+03
1027.499999999213,-236755.91357421875,7064.43359375,749.2557895619587,6.94e+03
1034.999999999263,-236967.037109375,7172.5126953125,760.7186890997222,6.94e+03
1042.499999999313,-236779.1806640625,6882.720703125,729.9832698996219,6.94e+03
1049.9999999993631,-236863.193359375,6871.8837890625,728.8339037834908,6.93e+03
1057.4999999994131,-237353.892578125,7208.15625,764.4990544122088,6.92e+03
1064.9999999994632,-237131.1552734375,6860.763671875,727.6545010652441,6.92e+03
1072.4999999995132,-237355.33203125,6993.2216796875,741.7030341727196,6.91e+03
1079.9999999995632,-237110.5498046875,6735.90478515625,714.4119328521251,6.91e+03
1087.4999999996132,-237148.845703125,6705.11865234375,711.1467470531678,6.9e+03
1094.9999999996633,-237218.32568359375,6742.3203125,715.0923654645359,6.9e+03
1102.4999999997133,-237348.8037109375,6743.9013671875,715.2600525639335,6.89e+03
1109.9999999997633,-237357.42529296875,6598.55615234375,699.8446986984585,6.88e+03
1117.4999999998133,-237563.978515625,6651.21875,705.4301084363638,6.88e+03
1124.9999999998633,-237497.50390625,6479.8115234375,687.2506103675684,6.88e+03
1132.4999999999134,-237768.0947265625,6645.68701171875,704.843410737452,6.88e+03
