#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
7.499999999999936,-144432.3642578125,11421.955078125,1211.4157287815854,0
15.00000000000019,-142694.41723632812,9444.2890625,1001.6639217382137,8.31e+03
22.500000000000473,-143867.52294921875,10438.3359375,1107.0928094622986,8.32e+03
30.000000000000757,-143902.73681640625,10315.9453125,1094.1120257727914,8.33e+03
37.50000000000104,-144196.33837890625,10452.521484375,1108.5973325048253,8.32e+03
45.00000000000132,-144771.03369140625,10784.80078125,1143.8389670437118,8.31e+03
52.500000000001606,-144041.06616210938,9893.60546875,1049.3185446121306,8.28e+03
60.00000000000189,-144117.10229492188,9822.2890625,1041.7547067524558,8.26e+03
67.50000000000217,-145149.4091796875,10650.4541015625,1129.5901208724717,8.16e+03
75.00000000000246,-144549.82690429688,9912.345703125,1051.3061390762698,7.85e+03
82.50000000000274,-145271.69848632812,10428.322265625,1106.0307566412835,7.81e+03
90.00000000000303,-145081.81030273438,10097.8623046875,1070.9820813773676,7.78e+03
97.50000000000331,-145201.7587890625,10002.267578125,1060.8432781204565,7.74e+03
105.0000000000036,-145114.40698242188,9690.865234375,1027.8158590299474,7.69e+03
112.50000000000388,-145398.60498046875,9816.2041015625,1041.1093341049282,7.63e+03
120.00000000000416,-145344.38525390625,9630.982421875,1021.4646712998268,7.59e+03
127.50000000000445,-145953.29833984375,10113.337890625,1072.623426321256,7.55e+03
134.9999999999981,-145480.82666015625,9491.94140625,1006.7179425548962,7.53e+03
142.49999999999127,-146008.78833007812,9810.4091796875,1040.4947230809469,7.46e+03
149.99999999998445,-146058.630859375,9712.8984375,1030.1527066745496,7.34e+03
157.49999999997763,-145871.3369140625,9362.98046875,993.0403096963048,7.31e+03
164.9999999999708,-146331.10205078125,9679.03515625,1026.5611576574315,7.3e+03
172.499999999964,-146416.87548828125,9586.6181640625,1016.7593857911565,7.27e+03
179.99999999995717,-146871.40161132812,9889.603515625,1048.8940963518887,7.24e+03
187.49999999995035,-146792.1689453125,9665.490234375,1025.1245794803806,7.2e+03
194.99999999994353,-146862.12573242188,9620.341796875,1020.3361236561967,7.15e+03
202.4999999999367,-146883.4306640625,9509.90234375,1008.6228845759724,7.11e+03
209.99999999992988,-146853.19482421875,9299.365234375,986.293260265197,7.08e+03
217.49999999992306,-146676.853515625,8933.6875,947.5093781664583,7.07e+03
224.99999999991624,-147195.75122070312,9291.263671875,985.4340062957076,7.01e+03
232.49999999990942,-146933.07104492188,8905.978515625,944.5705555856617,6.97e+03
239.9999999999026,-147182.45751953125,8976.9013671875,952.0926529258447,6.94e+03
247.49999999989578,-147619.77490234375,9248.625,980.9117369109632,6.9e+03
254.99999999988896,-147328.38818359375,8828.7529296875,936.3799884866692,6.87e+03
262.49999999988216,-147856.689453125,9227.8046875,978.7035287830086,6.84e+03
269.99999999987534,-147900.21240234375,9142.0546875,969.6088599603333,6.81e+03
277.4999999998685,-147517.3017578125,8609.2265625,913.0969609949453,6.78e+03
284.9999999998617,-148303.529296875,9235.6484375,979.5354390871236,6.75e+03
292.4999999998549,-148072.2890625,8905.232421875,944.4914246752603,6.73e+03
299.99999999984806,-148284.59204101562,9010.46875,955.6528188724762,6.69e+03
307.49999999984124,-147761.83276367188,8379.7119140625,888.7545736189475,6.67e+03
314.9999999998344,-147981.95141601562,8476.9482421875,899.0674855936398,6.66e+03
322.4999999998276,-148294.822265625,8654.82421875,917.9330610845539,6.65e+03
329.9999999998208,-148409.5361328125,8612.0615234375,913.3976377395725,6.65e+03
337.49999999981395,-148588.2607421875,8671.875,919.7414716808995,6.64e+03
344.99999999980713,-148292.50634765625,8225.619140625,872.4114512588123,6.64e+03
352.4999999998003,-148923.365234375,8722.9287109375,925.1562424464407,6.63e+03
359.9999999997935,-149015.52587890625,8719.515625,924.7942496037014,6.63e+03
367.49999999978667,-148765.58984375,8374.1171875,888.1611953654273,6.64e+03
374.99999999977985,-149100.4951171875,8567.986328125,908.7230102799583,6.63e+03
