#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
7.499999999999936,-71948.48229980469,10151.345703125,1076.6545454741636,0
15.00000000000019,-70373.61511230469,8426.66796875,893.7347458242215,9.52e+03
22.500000000000473,-70447.10522460938,8319.296875,882.3469377917472,9.6e+03
30.000000000000757,-70794.87475585938,8519.767578125,903.6089162590443,9.49e+03
37.50000000000104,-70835.16723632812,8420.626953125,893.0940340287465,9.34e+03
45.00000000000132,-70738.8955078125,8197.302734375,869.4082053452021,9.2e+03
52.500000000001606,-70809.61975097656,8104.7158203125,859.5884115176576,9.06e+03
60.00000000000189,-70769.55395507812,7923.3271484375,840.3502785860187,8.98e+03
67.50000000000217,-71707.5986328125,8710.9794921875,923.888904986138,8.83e+03
75.00000000000246,-71495.25817871094,8327.0927734375,883.1737729458496,8.53e+03
82.50000000000274,-71230.64916992188,7944.22119140625,842.5663065879723,8.48e+03
90.00000000000303,-71454.87963867188,8015.05419921875,850.0788750750704,8.49e+03
97.50000000000331,-71315.93933105469,7799.0400390625,827.1683532368263,8.47e+03
105.0000000000036,-71904.64611816406,8288.912109375,879.1243211082023,8.43e+03
112.50000000000388,-71941.07446289062,8142.14990234375,863.5586806576586,8.39e+03
120.00000000000416,-71561.35766601562,7637.302734375,810.0144497685473,8.34e+03
127.50000000000445,-72349.18286132812,8307.5830078125,881.1045617835475,8.31e+03
134.9999999999981,-71616.73413085938,7457.263671875,790.9194567821631,8.28e+03
142.49999999999127,-71958.51879882812,7722.15771484375,819.0141925710878,8.26e+03
149.99999999998445,-72063.36938476562,7761.0,823.1338161257469,8.16e+03
157.49999999997763,-72062.6044921875,7677.3095703125,814.2575859025958,8.15e+03
164.9999999999708,-72015.42846679688,7532.2744140625,798.8751169377128,8.15e+03
172.499999999964,-72291.10705566406,7683.310546875,814.8940511439785,8.14e+03
179.99999999995717,-72583.47351074219,7838.7705078125,831.3821777901896,8.14e+03
187.49999999995035,-72592.26831054688,7785.2373046875,825.7044313944009,8.13e+03
194.99999999994353,-72406.90612792969,7486.8857421875,794.0611817889758,8.12e+03
202.4999999999367,-72830.041015625,7785.95703125,825.7807657935708,8.11e+03
209.99999999992988,-72422.10559082031,7257.693359375,769.7529739946959,8.09e+03
217.49999999992306,-72800.28063964844,7555.90869140625,801.3817749587585,8.08e+03
224.99999999991624,-72841.58520507812,7491.4384765625,794.5440460616082,8.03e+03
232.49999999990942,-72838.3115234375,7417.17431640625,786.6675686037049,8.02e+03
239.9999999999026,-73043.599609375,7524.474609375,798.0478674856503,8.01e+03
247.49999999989578,-73057.81567382812,7399.115234375,784.7522173463784,8.01e+03
254.99999999988896,-72946.92626953125,7168.19921875,760.261200577153,8.02e+03
262.49999999988216,-73664.0810546875,7800.1044921875,827.2812494309853,8.02e+03
269.99999999987534,-73349.86950683594,7423.595703125,787.3486226630561,8.04e+03
277.4999999998685,-73382.86853027344,7362.90283203125,780.9115198934353,8.04e+03
284.9999999998617,-73658.22155761719,7556.2138671875,801.4141419869004,8.05e+03
292.4999999998549,-73153.69445800781,6950.392578125,737.1605677624145,8.07e+03
299.99999999984806,-73528.482421875,7241.08544921875,767.9915344295899,8.06e+03
307.49999999984124,-73640.48400878906,7215.822265625,765.3121141591339,8.07e+03
314.9999999998344,-73940.55480957031,7404.185546875,785.2899760987397,8.06e+03
322.4999999998276,-73751.23962402344,7131.5380859375,756.3729106460299,8.06e+03
329.9999999998208,-73765.6923828125,6975.8681640625,739.8625154844573,8.07e+03
337.49999999981395,-74022.66955566406,7114.13037109375,754.5266435735696,8.08e+03
344.99999999980713,-74059.919921875,7033.70849609375,745.9970771686299,8.08e+03
352.4999999998003,-74114.72290039062,7058.482421875,748.6246066195687,8.03e+03
359.9999999997935,-74239.24975585938,7105.916015625,753.6554267504791,8.04e+03
367.49999999978667,-74423.32153320312,7171.681640625,760.6305472086862,7.97e+03
374.99999999977985,-74634.58459472656,7320.140625,776.3761483356989,7.9e+03
382.499999999773,-74264.67895507812,6894.7109375,731.2549574885066,7.92e+03
389.9999999997662,-74930.01733398438,7407.3251953125,785.6229680842638,7.94e+03
397.4999999997594,-74236.1904296875,6637.93310546875,704.021029286422,7.95e+03
404.99999999975256,-74430.43737792969,6684.81103515625,708.9929155324917,7.96e+03
412.49999999974574,-74611.08203125,6746.4130859375,715.5264461523528,7.96e+03
419.9999999997389,-74906.78540039062,6973.421875,739.6030613868716,7.97e+03
427.4999999997321,-75147.79455566406,7101.865234375,753.2257997657345,7.97e+03
434.9999999997253,-74687.3291015625,6605.8837890625,700.6218698845797,7.97e+03
442.49999999971845,-75146.86145019531,7018.96484375,744.4333613050372,7.98e+03
449.99999999971163,-75389.95812988281,7074.80615234375,750.3559060080689,7.96e+03
457.4999999997048,-75223.19775390625,6782.966796875,719.40334288957,7.97e+03
464.999999999698,-75290.92211914062,6777.23291015625,718.795205271217,7.98e+03
472.49999999969117,-75199.37890625,6620.33935546875,702.1550312736065,7.99e+03
479.99999999968435,-75448.24072265625,6828.689453125,724.2527005139054,8e+03
487.4999999996775,-75556.56262207031,6840.81787109375,725.5390438931331,8.01e+03
494.9999999996707,-75528.20751953125,6729.7333984375,713.7573938622278,8.02e+03
502.4999999996639,-75282.95947265625,6362.82568359375,674.843059693266,8.02e+03
509.99999999965706,-75854.31005859375,6842.5400390625,725.7216975063435,8.02e+03
517.4999999996503,-75569.02966308594,6470.87451171875,686.3027484218378,8.02e+03
524.9999999996435,-76216.66918945312,7012.0263671875,743.6974645532024,7.58e+03
532.4999999996367,-75652.48156738281,6351.58154296875,673.6505030147824,7.6e+03
539.9999999996298,-75980.15478515625,6590.814453125,699.0236119285541,7.63e+03
547.499999999623,-75818.51025390625,6357.458984375,674.2738660831733,7.65e+03
554.9999999996162,-75961.65466308594,6427.74609375,681.7285364303311,7.68e+03
562.4999999996094,-76049.79809570312,6431.314453125,682.106997616989,7.7e+03
569.9999999996026,-75930.67492675781,6214.8076171875,659.1442224485126,7.73e+03
577.4999999995957,-75973.91284179688,6153.2705078125,652.6175795322401,7.75e+03
584.9999999995889,-76246.06225585938,6352.11181640625,673.7067439628818,7.77e+03
592.4999999995821,-76379.58715820312,6414.7529296875,680.3504778401606,7.79e+03
599.9999999995753,-76216.31762695312,6150.4677734375,652.3203207457846,7.79e+03
607.4999999995684,-76388.03869628906,6319.07080078125,670.2024046663896,7.81e+03
614.9999999995616,-76308.83386230469,6165.7958984375,653.9460259416746,7.82e+03
622.4999999995548,-76216.32629394531,6055.8486328125,642.2849884044375,7.84e+03
629.999999999548,-76524.0126953125,6287.341796875,666.837217697285,7.85e+03
637.4999999995412,-76594.75659179688,6232.87939453125,661.0609201742099,7.86e+03
644.9999999995343,-76611.38708496094,6202.0732421875,657.7936110982065,7.88e+03
652.4999999995275,-76454.35266113281,6009.90185546875,637.4118604346345,7.88e+03
659.9999999995207,-76543.40087890625,5983.3896484375,634.5999683913993,7.9e+03
667.4999999995139,-76749.61376953125,6121.9794921875,649.2988457219249,7.91e+03
674.999999999507,-76721.48864746094,6013.47412109375,637.7907359192526,7.9e+03
682.4999999995002,-76980.75439453125,6188.1357421875,656.3153959761535,7.91e+03
689.9999999994934,-76757.48352050781,5860.318359375,621.5469932823245,7.92e+03
697.4999999994866,-77028.29479980469,6062.767578125,643.0188136664711,7.94e+03
704.9999999994798,-77159.44128417969,6138.36572265625,651.0367738777885,7.95e+03
712.499999999473,-77117.66882324219,6029.419921875,639.4819519801019,7.95e+03
719.9999999994661,-77027.06115722656,5881.01171875,623.741736726572,7.96e+03
727.4999999994593,-76965.20129394531,5736.876953125,608.4547634415189,7.97e+03
734.9999999994525,-77149.84375,5896.44873046875,625.378990478103,7.98e+03
742.4999999994457,-77259.04077148438,5917.296875,627.5901504790241,7.99e+03
749.9999999994388,-77263.63818359375,5859.5869140625,621.4694159892739,7.98e+03
757.499999999432,-77298.40979003906,5797.9814453125,614.9355228586975,7.99e+03
764.9999999994252,-77228.44604492188,5705.0185546875,605.0758528524822,8e+03
772.4999999994184,-77605.78686523438,5975.55859375,633.769404555655,8e+03
779.9999999994116,-77534.951171875,5833.3994140625,618.6919624639817,8.01e+03
787.4999999994047,-77450.62451171875,5680.6650390625,602.4929122195117,8.01e+03
794.9999999993979,-77688.26000976562,5851.6455078125,620.6271482361534,8.02e+03
802.4999999993911,-77250.16345214844,5356.11865234375,568.0714322801189,8.02e+03
809.9999999993843,-77925.30322265625,5947.1142578125,630.7525903838476,8.03e+03
817.4999999993775,-77601.71630859375,5552.125,588.8599199661335,8.03e+03
824.9999999993706,-77618.78857421875,5515.82275390625,585.0096936601053,8.02e+03
832.4999999993638,-77809.09130859375,5669.529296875,601.3118523094242,8.03e+03
839.999999999357,-77752.09155273438,5580.0810546875,591.8249468929138,8.04e+03
847.4999999993502,-78105.17431640625,5898.46484375,625.5928200128197,8.04e+03
854.9999999993433,-77639.42724609375,5339.3173828125,566.2894849659822,8.04e+03
862.4999999993365,-77852.21960449219,5481.8896484375,581.4107390669486,8.04e+03
869.9999999993297,-78131.494140625,5681.1552734375,602.544906613519,8.04e+03
877.4999999993229,-78060.447265625,5528.0322265625,586.3046337220075,8.04e+03
884.9999999993161,-78251.16772460938,5670.8876953125,601.4559244250894,8.04e+03
892.4999999993092,-78147.10266113281,5460.55322265625,579.1477918210004,8.04e+03
899.9999999993024,-78687.29235839844,5941.458984375,630.1527905119441,8.02e+03
907.4999999992956,-78419.53063964844,5642.595703125,598.4552678737306,8.02e+03
914.9999999992888,-78297.92529296875,5424.6982421875,575.3450026314171,8.02e+03
922.499999999282,-78407.54675292969,5455.8623046875,578.6502717580252,8.02e+03
929.9999999992751,-78325.513671875,5343.4970703125,566.7327837834141,8.02e+03
937.4999999992683,-78469.51159667969,5396.341796875,572.3375101637145,8.02e+03
944.9999999992615,-78694.63842773438,5603.2568359375,594.2829766908791,8.02e+03
952.4999999992547,-78786.27880859375,5598.8388671875,593.814405697874,8.02e+03
959.9999999992478,-78579.30786132812,5362.13037109375,568.7090368408924,8.01e+03
967.499999999241,-78762.16223144531,5500.6474609375,583.4001978719087,8.01e+03
974.9999999992342,-78615.87377929688,5310.53125,563.2364197226559,8e+03
982.4999999992274,-78837.18188476562,5491.19189453125,582.3973378719595,8e+03
989.9999999992206,-78889.31640625,5496.98828125,583.0121042576759,8e+03
997.4999999992137,-78840.57885742188,5385.5400390625,571.1918727292256,8e+03
1004.9999999992069,-78971.15478515625,5463.0966796875,579.4175515803464,7.99e+03
1012.4999999992001,-78908.50341796875,5361.740234375,568.6676588321156,7.99e+03
1019.9999999991933,-78969.16613769531,5309.12841796875,563.0876349676931,7.99e+03
1027.499999999213,-79172.23071289062,5452.91357421875,578.3375285853067,7.99e+03
1034.999999999263,-79291.12451171875,5485.36572265625,581.7794124642963,7.98e+03
1042.499999999313,-79072.35595703125,5218.96728515625,553.5251201734433,7.98e+03
1049.9999999993631,-79043.84033203125,5160.8369140625,547.3597968657245,7.97e+03
1057.4999999994131,-79295.60473632812,5361.41748046875,568.6334274631528,7.97e+03
1064.9999999994632,-79199.2265625,5197.966796875,551.2978025520736,7.96e+03
1072.4999999995132,-79545.8173828125,5496.6201171875,582.9730566749255,7.96e+03
1079.9999999995632,-79386.25939941406,5288.287109375,560.8771999882024,7.96e+03
1087.4999999996132,-79610.43823242188,5419.275390625,574.7698534881464,7.95e+03
1094.9999999996633,-79333.83666992188,5096.71240234375,540.5587333380536,7.94e+03
