#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
7.499999999999936,-11256.847534179688,3138.177978515625,332.8360282357104,0
15.00000000000019,-11011.130920410156,2889.05859375,306.4143570782529,1.18e+04
22.500000000000473,-10661.245849609375,2568.05322265625,272.36843823979655,1.18e+04
30.000000000000757,-10344.31460571289,2264.996826171875,240.22619263491308,1.17e+04
37.50000000000104,-10355.383697509766,2286.451171875,242.50164650053532,1.15e+04
45.00000000000132,-10411.243682861328,2343.26123046875,248.5269370977007,1.14e+04
52.500000000001606,-10232.339385986328,2179.2236328125,231.129063918099,1.13e+04
60.00000000000189,-10215.444793701172,2180.3603515625,231.24962462452203,1.13e+04
67.50000000000217,-10221.545837402344,2203.32470703125,233.68523054539054,1.11e+04
75.00000000000246,-10217.283203125,2189.095458984375,232.17607254443396,1.06e+04
82.50000000000274,-10184.590606689453,2168.83642578125,230.027393854638,1.06e+04
90.00000000000303,-10057.151428222656,2053.622802734375,217.8078049861613,1.05e+04
97.50000000000331,-10044.344146728516,2056.098876953125,218.07041810569362,1.05e+04
105.0000000000036,-10082.673629760742,2115.63916015625,224.38527708342792,1.05e+04
112.50000000000388,-10143.830322265625,2205.732421875,233.94059345061905,1.05e+04
120.00000000000416,-10040.898635864258,2117.500244140625,224.58266416784863,1.05e+04
127.50000000000445,-10002.251754760742,2082.955078125,220.91879426305042,1.04e+04
134.9999999999981,-9981.676147460938,2082.4814453125,220.86856063537417,1.05e+04
142.49999999999127,-9976.753723144531,2077.072021484375,220.29483564134168,1.05e+04
149.99999999998445,-9871.496551513672,2012.3818359375,213.4337765903068,1.03e+04
157.49999999997763,-9890.364501953125,2065.1376953125,219.02907769201235,1.03e+04
164.9999999999708,-9857.586639404297,2030.489013671875,215.35422889126843,1.03e+04
172.499999999964,-9826.500228881836,2028.123779296875,215.10337147635724,1.03e+04
179.99999999995717,-9789.209014892578,2001.75048828125,212.30621290433223,1.03e+04
187.49999999995035,-9825.832885742188,2063.475341796875,218.85276801631767,1.03e+04
194.99999999994353,-9702.997970581055,1933.262939453125,205.04240444872173,1.03e+04
