#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
7.499999999999936,139.5203342437744,2424.3125,379.6585595501547,0
15.00000000000019,68.1619324684143,2456.611328125,384.7167055445739,1.09e+04
22.500000000000473,23.076505482196808,2488.6220703125,389.7297359476418,1.09e+04
30.000000000000757,14.279167473316193,2509.4404296875,392.9899873931588,1.09e+04
37.50000000000104,15.776547968387604,2503.16796875,392.00769097536374,1.08e+04
45.00000000000132,13.688203439116478,2495.02783203125,390.7329078848249,1.09e+04
52.500000000001606,11.010288193821907,2463.499755859375,385.79546521404643,1.06e+04
60.00000000000189,6.791278466582298,2447.590087890625,383.3039375648936,1.07e+04
67.50000000000217,3.8879566490650177,2415.23388671875,378.2368066857561,1.07e+04
75.00000000000246,4.049402341246605,2409.51611328125,377.3413768980883,1.05e+04
82.50000000000274,3.580934327095747,2395.82861328125,375.1978510391725,1.05e+04
90.00000000000303,3.3137002140283585,2365.329833984375,370.4216010235951,1.06e+04
97.50000000000331,0.9889210611581802,2369.41943359375,371.06205125302387,1.06e+04
105.0000000000036,3.6379846781492233,2363.14794921875,370.0799077694368,1.06e+04
112.50000000000388,4.15452778339386,2361.27490234375,369.78657995854917,1.06e+04
120.00000000000416,3.5791224017739296,2355.463134765625,368.8764302533642,1.07e+04
127.50000000000445,1.8849241212010384,2342.6513671875,366.87004814544605,1.07e+04
134.9999999999981,4.317588411271572,2332.881591796875,365.3400560953563,1.08e+04
142.49999999999127,4.243286684155464,2333.8154296875,365.4862994317282,1.09e+04
149.99999999998445,5.642569921910763,2298.536376953125,359.96143646813465,1.08e+04
157.49999999997763,3.2759016677737236,2307.685546875,361.39423882905913,1.09e+04
164.9999999999708,3.824788298457861,2287.23974609375,358.1923317838829,1.09e+04
172.499999999964,2.206314042210579,2278.7099609375,356.8565279443638,1.1e+04
179.99999999995717,4.816932871937752,2279.97509765625,357.0546542107897,1.1e+04
187.49999999995035,2.8144509345293045,2289.88671875,358.6068599545872,1.1e+04
194.99999999994353,14.787300050258636,2283.5908203125,357.6208931158008,1.1e+04
202.4999999999367,11.934005620889366,2256.71728515625,353.41237311376216,1.1e+04
209.99999999992988,10.210902631282806,2248.93212890625,352.1931816078206,1.1e+04
217.49999999992306,7.186889674514532,2220.327880859375,347.7136239557061,1.1e+04
224.99999999991624,9.578134983778,2192.222900390625,343.31225391741657,1.1e+04
232.49999999990942,2.2467848248779774,2199.113037109375,344.391281221753,1.1e+04
239.9999999999026,20.022340334951878,2191.767578125,343.2409483429503,1.1e+04
247.49999999989578,1.4321491941809654,2186.4326171875,342.4054687648069,1.1e+04
254.99999999988896,4.875084353610873,2188.80126953125,342.7764106862396,1.11e+04
262.49999999988216,11.68994459323585,2175.886962890625,340.75397048648455,1.11e+04
269.99999999987534,1.4129601046442986,2196.446044921875,343.9736178997854,1.11e+04
277.4999999998685,2.8414783775806427,2206.8173828125,345.597817421985,1.11e+04
