#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
7.499999999999936,-92952.81164550781,9432.34375,1000.3969985758714,0
15.00000000000019,-91926.57751464844,8268.3212890625,876.9404529854104,5.04e+03
22.500000000000473,-92054.3359375,8320.439453125,882.4681199451105,5.93e+03
30.000000000000757,-92043.1845703125,8160.29296875,865.4829393211296,5.85e+03
37.50000000000104,-92027.38549804688,8020.341796875,850.6396791514686,5.95e+03
45.00000000000132,-92205.18969726562,8092.609375,858.3043985644563,5.93e+03
52.500000000001606,-92014.96166992188,7794.10595703125,826.6450431258278,5.52e+03
60.00000000000189,-92780.7900390625,8425.1630859375,893.575137535048,5.66e+03
67.50000000000217,-92529.5166015625,8003.1689453125,848.8183217438662,5.69e+03
75.00000000000246,-92519.1533203125,7877.13330078125,835.450946270232,5.67e+03
82.50000000000274,-92367.49291992188,7686.7958984375,815.2637084989818,5.79e+03
90.00000000000303,-92484.81689453125,7707.8359375,817.4952208871986,5.85e+03
97.50000000000331,-93330.6123046875,8435.876953125,894.7114532654322,5.94e+03
105.0000000000036,-92659.42602539062,7685.4833984375,815.124504384349,5.99e+03
112.50000000000388,-92947.59326171875,7851.4052734375,832.7222245425102,5.82e+03
120.00000000000416,-93207.47241210938,7921.955078125,840.2047564274926,5.72e+03
127.50000000000445,-93158.26110839844,7767.146484375,823.7857139661477,5.75e+03
134.9999999999981,-92975.36938476562,7515.03662109375,797.0468718265219,5.76e+03
142.49999999999127,-93487.90002441406,7896.12158203125,837.464848654845,5.8e+03
149.99999999998445,-93262.94921875,7576.439453125,803.5592732504119,5.79e+03
157.49999999997763,-93283.81713867188,7537.35400390625,799.4138596477295,5.82e+03
164.9999999999708,-93483.96826171875,7597.89892578125,805.835270882107,5.85e+03
172.499999999964,-93413.70166015625,7418.544921875,786.8129354004959,5.9e+03
179.99999999995717,-93424.73779296875,7361.27001953125,780.7383433460648,5.93e+03
187.49999999995035,-93888.71911621094,7713.8212890625,818.1300289367405,5.95e+03
194.99999999994353,-93803.939453125,7500.845703125,795.5417791242999,5.98e+03
202.4999999999367,-94097.02905273438,7652.8876953125,811.6673950553214,6.01e+03
209.99999999992988,-94088.2548828125,7520.1123046875,797.5852002385784,6.05e+03
217.49999999992306,-94280.931640625,7640.96875,810.4032684042105,6.09e+03
224.99999999991624,-94216.6845703125,7429.34912109375,787.95883177121,6.07e+03
232.49999999990942,-94262.72192382812,7373.48046875,782.0333869824569,6.07e+03
239.9999999999026,-94153.28784179688,7141.0712890625,757.3840048179387,6.09e+03
247.49999999989578,-94450.13891601562,7302.61083984375,774.5169344519818,6.12e+03
254.99999999988896,-94502.30200195312,7237.7802734375,767.6409865680016,6.14e+03
262.49999999988216,-94807.73352050781,7436.08984375,788.6737546888089,6.17e+03
269.99999999987534,-95098.46008300781,7576.12158203125,803.5255597538994,6.2e+03
277.4999999998685,-94705.9892578125,7101.6171875,753.1994918452607,6.23e+03
284.9999999998617,-95016.77221679688,7302.05078125,774.4575344819358,6.26e+03
292.4999999998549,-94995.63024902344,7168.314453125,760.2734223669794,6.29e+03
299.99999999984806,-95021.82495117188,7133.99853515625,756.6338665737214,6.3e+03
307.49999999984124,-95063.50244140625,7109.22314453125,754.0061817610475,6.33e+03
314.9999999998344,-95037.59741210938,6945.8984375,736.6839179591854,6.36e+03
322.4999999998276,-95572.53137207031,7396.04541015625,784.4266309368933,6.39e+03
329.9999999998208,-95327.25366210938,7086.9345703125,751.6422493872965,6.42e+03
337.49999999981395,-95291.94970703125,6951.04248046875,737.2294965855456,6.45e+03
344.99999999980713,-95063.46752929688,6688.80078125,709.416069111608,6.48e+03
352.4999999998003,-95728.46508789062,7219.9521484375,765.750130677573,6.5e+03
359.9999999997935,-95338.33630371094,6760.533203125,717.0240297040459,6.53e+03
367.49999999978667,-95316.43176269531,6630.04931640625,703.1848724282149,6.55e+03
374.99999999977985,-95558.74877929688,6784.0078125,719.5137532959677,6.56e+03
382.499999999773,-95650.14453125,6789.7314453125,720.1208033821752,6.59e+03
389.9999999997662,-95935.68322753906,7010.5927734375,743.5454172018029,6.61e+03
397.4999999997594,-95567.78295898438,6553.3046875,695.0453157655741,6.64e+03
404.99999999975256,-96253.63928222656,7125.5576171875,755.7386204689384,6.66e+03
412.49999999974574,-95525.49877929688,6323.423828125,670.6640879558059,6.69e+03
419.9999999997389,-96238.38818359375,6968.400390625,739.0704813590131,6.72e+03
427.4999999997321,-96032.0244140625,6694.8955078125,710.062477504036,6.74e+03
434.9999999997253,-96376.884765625,6957.283203125,737.8913893642366,6.76e+03
442.49999999971845,-95954.20593261719,6486.822265625,687.9941716316672,6.78e+03
449.99999999971163,-96080.70922851562,6549.01904296875,694.5907791159714,6.79e+03
457.4999999997048,-96233.0146484375,6631.6328125,703.3528184638377,6.81e+03
464.999999999698,-96378.267578125,6705.4755859375,711.1846035292826,6.83e+03
472.49999999969117,-96478.87475585938,6776.5322265625,718.7208905746031,6.85e+03
479.99999999968435,-96289.21264648438,6467.2880859375,685.9223711071139,6.87e+03
487.4999999996775,-96351.2236328125,6415.87744140625,680.469743865458,6.89e+03
494.9999999996707,-96485.72412109375,6484.3623046875,687.7332674912208,6.91e+03
502.4999999996639,-96379.47509765625,6334.33935546875,671.8217918183863,6.93e+03
509.99999999965706,-96661.74584960938,6557.68505859375,695.5098991407119,6.95e+03
517.4999999996503,-96166.81982421875,6000.19921875,636.3827960887015,6.96e+03
524.9999999996435,-96775.61975097656,6527.7080078125,692.3305248067645,6.96e+03
532.4999999996367,-96560.07397460938,6219.7880859375,659.6724523477889,6.97e+03
539.9999999996298,-96843.34765625,6416.54296875,680.5403298804299,6.98e+03
547.499999999623,-96929.99291992188,6421.4248046875,681.0580987562106,6.99e+03
